Fieldsite.ID	Drainage	lambda	H2S	median_sensitivity
MT14-13	Ixtapangajoya	510	1	0.41424246362732675
MT14-13	Ixtapangajoya	511	1	0.4140088854028391
MT14-13	Ixtapangajoya	512	1	0.41360146822382476
MT14-13	Ixtapangajoya	513	1	0.41301805950946235
MT14-13	Ixtapangajoya	514	1	0.41225666646863557
MT14-13	Ixtapangajoya	515	1	0.4113154626552454
MT14-13	Ixtapangajoya	516	1	0.4101927967376602
MT14-13	Ixtapangajoya	517	1	0.4088872033592534
MT14-13	Ixtapangajoya	518	1	0.40739741593389484
MT14-13	Ixtapangajoya	519	1	0.40572238118676057
MT14-13	Ixtapangajoya	520	1	0.40386127521789567
MT14-13	Ixtapangajoya	521	1	0.4018135208339351
MT14-13	Ixtapangajoya	522	1	0.3995788058633407
MT14-13	Ixtapangajoya	523	1	0.3971571021428807
MT14-13	Ixtapangajoya	524	1	0.39454868483882416
MT14-13	Ixtapangajoya	525	1	0.39175415174607997
MT14-13	Ixtapangajoya	526	1	0.3887744421930584
MT14-13	Ixtapangajoya	527	1	0.38561085516997506
MT14-13	Ixtapangajoya	528	1	0.38226506629432816
MT14-13	Ixtapangajoya	529	1	0.37873914322982083
MT14-13	Ixtapangajoya	530	1	0.37503555918448966
MT14-13	Ixtapangajoya	531	1	0.37115720413053144
MT14-13	Ixtapangajoya	532	1	0.36710739341237825
MT14-13	Ixtapangajoya	533	1	0.3628898734409278
MT14-13	Ixtapangajoya	534	1	0.3585088242102419
MT14-13	Ixtapangajoya	535	1	0.3539688584180423
MT14-13	Ixtapangajoya	536	1	0.34927501702229574
MT14-13	Ixtapangajoya	537	1	0.344432761122255
MT14-13	Ixtapangajoya	538	1	0.3394479601124495
MT14-13	Ixtapangajoya	539	1	0.3343268761210361
MT14-13	Ixtapangajoya	540	1	0.32907614480829267
MT14-13	Ixtapangajoya	541	1	0.32370275266531057
MT14-13	Ixtapangajoya	542	1	0.3182140110155625
MT14-13	Ixtapangajoya	543	1	0.3126175269814008
MT14-13	Ixtapangajoya	544	1	0.3069211717321025
MT14-13	Ixtapangajoya	545	1	0.3011330463783923
MT14-13	Ixtapangajoya	546	1	0.2952614459190956
MT14-13	Ixtapangajoya	547	1	0.28931482167769884
MT14-13	Ixtapangajoya	548	1	0.28330174268919406
MT14-13	Ixtapangajoya	549	1	0.2772308565102589
MT14-13	Ixtapangajoya	550	1	0.27111084992824835
MT14-13	Ixtapangajoya	551	1	0.2649504100368924
MT14-13	Ixtapangajoya	552	1	0.2587581861293711
MT14-13	Ixtapangajoya	553	1	0.2525427528333605
MT14-13	Ixtapangajoya	554	1	0.24631257487872346
MT14-13	Ixtapangajoya	555	1	0.24007597384790877
MT14-13	Ixtapangajoya	556	1	0.23384109721325277
MT14-13	Ixtapangajoya	557	1	0.22761588991559925
MT14-13	Ixtapangajoya	558	1	0.22140806868648602
MT14-13	Ixtapangajoya	559	1	0.21522509926296138
MT14-13	Ixtapangajoya	560	1	0.20907417659120167
MT14-13	Ixtapangajoya	561	1	0.20296220806374343
MT14-13	Ixtapangajoya	562	1	0.19689579978622132
MT14-13	Ixtapangajoya	563	1	0.19088124582401916
MT14-13	Ixtapangajoya	564	1	0.18492452033765236
MT14-13	Ixtapangajoya	565	1	0.17903127247864423
MT14-13	Ixtapangajoya	566	1	0.1732068238853124
MT14-13	Ixtapangajoya	567	1	0.1674561685904697
MT14-13	Ixtapangajoya	568	1	0.16178397513053164
MT14-13	Ixtapangajoya	569	1	0.15619459062789248
MT14-13	Ixtapangajoya	570	1	0.1506920466055103
MT14-13	Ixtapangajoya	571	1	0.1452800662842036
MT14-13	Ixtapangajoya	572	1	0.13996207310907566
MT14-13	Ixtapangajoya	573	1	0.13474120025138459
MT14-13	Ixtapangajoya	574	1	0.12962030083596482
MT14-13	Ixtapangajoya	575	1	0.12460195865162114
MT14-13	Ixtapangajoya	576	1	0.11968849911265372
MT14-13	Ixtapangajoya	577	1	0.11488200025350317
MT14-13	Ixtapangajoya	578	1	0.1101843035553219
MT14-13	Ixtapangajoya	579	1	0.10559702442275792
MT14-13	Ixtapangajoya	580	1	0.10112156215123591
MT14-13	Ixtapangajoya	581	1	0.09675910924917204
MT14-13	Ixtapangajoya	582	1	0.09251066000567511
MT14-13	Ixtapangajoya	583	1	0.08837701822187571
MT14-13	Ixtapangajoya	584	1	0.08435880405279696
MT14-13	Ixtapangajoya	585	1	0.08045645993608991
MT14-13	Ixtapangajoya	586	1	0.07667025561345886
MT14-13	Ixtapangajoya	587	1	0.07300029227964604
MT14-13	Ixtapangajoya	588	1	0.06944650592171561
MT14-13	Ixtapangajoya	589	1	0.06600866993744288
MT14-13	Ixtapangajoya	590	1	0.06268639714511035
MT14-13	Ixtapangajoya	591	1	0.059479141317309685
MT14-13	Ixtapangajoya	592	1	0.05638619838773368
MT14-13	Ixtapangajoya	593	1	0.053406707491877224
MT14-13	Ixtapangajoya	594	1	0.050539652009564735
MT14-13	Ixtapangajoya	595	1	0.04778386077894894
MT14-13	Ixtapangajoya	596	1	0.04513800964792838
MT14-13	Ixtapangajoya	597	1	0.042600623519823244
MT14-13	Ixtapangajoya	598	1	0.040170079035873475
MT14-13	Ixtapangajoya	599	1	0.03784460801808341
MT14-13	Ixtapangajoya	600	1	0.03562230177279977
MT14-13	Ixtapangajoya	601	1	0.03350111632892043
MT14-13	Ixtapangajoya	602	1	0.031478878655782166
MT14-13	Ixtapangajoya	603	1	0.02955329387556287
MT14-13	Ixtapangajoya	604	1	0.027721953454575406
MT14-13	Ixtapangajoya	605	1	0.025982344328209887
MT14-13	Ixtapangajoya	606	1	0.02433185888652961
MT14-13	Ixtapangajoya	607	1	0.02276780572259716
MT14-13	Ixtapangajoya	608	1	0.021287421024284603
MT14-13	Ixtapangajoya	609	1	0.019887880473228262
MT14-13	Ixtapangajoya	610	1	0.018566311502143166
MT14-13	Ixtapangajoya	611	1	0.01731980575412148
MT14-13	Ixtapangajoya	612	1	0.01614543158481235
MT14-13	Ixtapangajoya	613	1	0.015040246450312612
MT14-13	Ixtapangajoya	614	1	0.014001309029834577
MT14-13	Ixtapangajoya	615	1	0.013025690942247786
MT14-13	Ixtapangajoya	616	1	0.012110487928801582
MT14-13	Ixtapangajoya	617	1	0.011252830390043387
MT14-13	Ixtapangajoya	618	1	0.010449893182448291
MT14-13	Ixtapangajoya	619	1	0.009698904598844016
MT14-13	Ixtapangajoya	620	1	0.008997154475693481
MT14-13	Ixtapangajoya	621	1	0.008342001389059083
MT14-13	Ixtapangajoya	622	1	0.007730878919084035
MT14-13	Ixtapangajoya	623	1	0.007161300979642863
MT14-13	Ixtapangajoya	624	1	0.00663086622508508
MT14-13	Ixtapangajoya	625	1	0.0061372615594734595
MT14-13	Ixtapangajoya	626	1	0.005678264785245908
MT14-13	Ixtapangajoya	627	1	0.005251746437735022
MT14-13	Ixtapangajoya	628	1	0.0048556708594719635
MT14-13	Ixtapangajoya	629	1	0.00448809657374565
MT14-13	Ixtapangajoya	630	1	0.004147176020611889
MT14-13	Ixtapangajoya	631	1	0.003831154720597834
MT14-13	Ixtapangajoya	632	1	0.003538369931921819
MT14-13	Ixtapangajoya	633	1	0.0032672488663337477
MT14-13	Ixtapangajoya	634	1	0.00301630652689111
MT14-13	Ixtapangajoya	635	1	0.0027841432283137696
MT14-13	Ixtapangajoya	636	1	0.002569441857206479
MT14-13	Ixtapangajoya	637	1	0.002370964925573957
MT14-13	Ixtapangajoya	638	1	0.0021875514668464996
MT14-13	Ixtapangajoya	639	1	0.002018113819223524
MT14-13	Ixtapangajoya	640	1	0.0018616343366539472
MT14-13	Ixtapangajoya	641	1	0.001717162063307165
MT14-13	Ixtapangajoya	642	1	0.0015838094030328047
MT14-13	Ixtapangajoya	643	1	0.0014607488111263419
MT14-13	Ixtapangajoya	644	1	0.0013472095317627391
MT14-13	Ixtapangajoya	645	1	0.0012424744007665945
MT14-13	Ixtapangajoya	646	1	0.0011458767299782407
MT14-13	Ixtapangajoya	647	1	0.0010567972863647845
MT14-13	Ixtapangajoya	648	1	9.746613762147921e-4
MT14-13	Ixtapangajoya	649	1	8.98936042244588e-4
MT14-13	Ixtapangajoya	650	1	8.291273792219434e-4
MT14-13	Ixtapangajoya	651	1	7.647779717670182e-4
MT14-13	Ixtapangajoya	652	1	7.054644563047053e-4
MT14-13	Ixtapangajoya	653	1	6.507952076980064e-4
MT14-13	Ixtapangajoya	654	1	6.004081498699056e-4
MT14-13	Ixtapangajoya	655	1	5.539686887010083e-4
MT14-13	Ixtapangajoya	656	1	5.111677646522419e-4
MT14-13	Ixtapangajoya	657	1	4.7172002188620304e-4
MT14-13	Ixtapangajoya	658	1	4.3536209012955867e-4
MT14-13	Ixtapangajoya	659	1	4.0185097511333414e-4
MT14-13	Ixtapangajoya	660	1	3.7096255313273164e-4
MT14-13	Ixtapangajoya	661	1	3.424901650672046e-4
MT14-13	Ixtapangajoya	662	1	3.1624330508154235e-4
MT14-13	Ixtapangajoya	663	1	2.9204639917696103e-4
MT14-13	Ixtapangajoya	664	1	2.6973766876646705e-4
MT14-13	Ixtapangajoya	665	1	2.4916807450101676e-4
MT14-13	Ixtapangajoya	666	1	2.302003356634409e-4
MT14-13	Ixtapangajoya	667	1	2.1270802056806682e-4
MT14-13	Ixtapangajoya	668	1	1.965747035485952e-4
MT14-13	Ixtapangajoya	669	1	1.816931842794584e-4
MT14-13	Ixtapangajoya	670	1	1.679647653514221e-4
MT14-13	Ixtapangajoya	671	1	1.552985842066317e-4
MT14-13	Ixtapangajoya	672	1	1.4361099572785132e-4
MT14-13	Ixtapangajoya	673	1	1.3282500196856162e-4
MT14-13	Ixtapangajoya	674	1	1.2286972570225966e-4
MT14-13	Ixtapangajoya	675	1	1.1367992465889395e-4
MT14-13	Ixtapangajoya	676	1	1.0519554350218686e-4
MT14-13	Ixtapangajoya	677	1	9.736130078245267e-5
MT14-13	Ixtapangajoya	678	1	9.012630827441588e-5
MT14-13	Ixtapangajoya	679	1	8.346069258012024e-5
MT14-13	Ixtapangajoya	680	1	7.731606361992002e-5
MT14-13	Ixtapangajoya	681	1	7.163543971164431e-5
MT14-13	Ixtapangajoya	682	1	6.63830202727885e-5
MT14-13	Ixtapangajoya	683	1	6.152581659894578e-5
MT14-13	Ixtapangajoya	684	1	5.7033428023470156e-5
MT14-13	Ixtapangajoya	685	1	5.287783599677014e-5
MT14-13	Ixtapangajoya	686	1	4.903321466768597e-5
MT14-13	Ixtapangajoya	687	1	4.5475756655761316e-5
MT14-13	Ixtapangajoya	688	1	4.2183512802713005e-5
MT14-13	Ixtapangajoya	689	1	3.9136244784367295e-5
MT14-13	Ixtapangajoya	690	1	3.631528955097385e-5
MT14-13	Ixtapangajoya	691	1	3.3703434644412454e-5
MT14-13	Ixtapangajoya	692	1	3.1284803515731945e-5
MT14-13	Ixtapangajoya	693	1	2.904475003590005e-5
MT14-13	Ixtapangajoya	694	1	2.6969761457004423e-5
MT14-13	Ixtapangajoya	695	1	2.5047369140652184e-5
MT14-13	Ixtapangajoya	696	1	2.3266066425311585e-5
MT14-13	Ixtapangajoya	697	1	2.161523305507752e-5
MT14-13	Ixtapangajoya	698	1	2.0085065639148503e-5
MT14-13	Ixtapangajoya	699	1	1.8666513654393176e-5
MT14-13	Ixtapangajoya	700	1	1.735122054306829e-5
MT14-17	Ixtapangajoya	350	0	0.503226804115636
MT14-17	Ixtapangajoya	351	0	0.5066638212091206
MT14-17	Ixtapangajoya	352	0	0.5100208732027297
MT14-17	Ixtapangajoya	353	0	0.5132898960821549
MT14-17	Ixtapangajoya	354	0	0.5164624141617351
MT14-17	Ixtapangajoya	355	0	0.5195295957182169
MT14-17	Ixtapangajoya	356	0	0.5224823174518944
MT14-17	Ixtapangajoya	357	0	0.5253112384577925
MT14-17	Ixtapangajoya	358	0	0.5280068844870044
MT14-17	Ixtapangajoya	359	0	0.5305597433955573
MT14-17	Ixtapangajoya	360	0	0.532960372806543
MT14-17	Ixtapangajoya	361	0	0.5409375590056803
MT14-17	Ixtapangajoya	362	0	0.549540881983166
MT14-17	Ixtapangajoya	363	0	0.5583251325922388
MT14-17	Ixtapangajoya	364	0	0.5672777892615907
MT14-17	Ixtapangajoya	365	0	0.5738626489167324
MT14-17	Ixtapangajoya	366	0	0.5742253373745867
MT14-17	Ixtapangajoya	367	0	0.5731759200741376
MT14-17	Ixtapangajoya	368	0	0.5717971759644913
MT14-17	Ixtapangajoya	369	0	0.569646202223253
MT14-17	Ixtapangajoya	370	0	0.568061297325479
MT14-17	Ixtapangajoya	371	0	0.5657167449697657
MT14-17	Ixtapangajoya	372	0	0.5630687068806216
MT14-17	Ixtapangajoya	373	0	0.560132740575693
MT14-17	Ixtapangajoya	374	0	0.556928597818164
MT14-17	Ixtapangajoya	375	0	0.5534803839241991
MT14-17	Ixtapangajoya	376	0	0.549816604946175
MT14-17	Ixtapangajoya	377	0	0.5459700734313782
MT14-17	Ixtapangajoya	378	0	0.5441374078171057
MT14-17	Ixtapangajoya	379	0	0.5432119117306279
MT14-17	Ixtapangajoya	380	0	0.5434061922677448
MT14-17	Ixtapangajoya	381	0	0.5453297445457541
MT14-17	Ixtapangajoya	382	0	0.5472355108617937
MT14-17	Ixtapangajoya	383	0	0.5491374080064259
MT14-17	Ixtapangajoya	384	0	0.5510486879856269
MT14-17	Ixtapangajoya	385	0	0.5529813595381474
MT14-17	Ixtapangajoya	386	0	0.554945628166473
MT14-17	Ixtapangajoya	387	0	0.5569493879888996
MT14-17	Ixtapangajoya	388	0	0.5589977959767286
MT14-17	Ixtapangajoya	389	0	0.5610929532778915
MT14-17	Ixtapangajoya	390	0	0.5632337100274876
MT14-17	Ixtapangajoya	391	0	0.5654156003556057
MT14-17	Ixtapangajoya	392	0	0.5676309044480937
MT14-17	Ixtapangajoya	393	0	0.5698688256756071
MT14-17	Ixtapangajoya	394	0	0.5721157639157144
MT14-17	Ixtapangajoya	395	0	0.5743556618134766
MT14-17	Ixtapangajoya	396	0	0.5765703990031694
MT14-17	Ixtapangajoya	397	0	0.5787402100194443
MT14-17	Ixtapangajoya	398	0	0.5808441042609388
MT14-17	Ixtapangajoya	399	0	0.5828602702920778
MT14-17	Ixtapangajoya	400	0	0.584766451320995
MT14-17	Ixtapangajoya	401	0	0.5865402832933172
MT14-17	Ixtapangajoya	402	0	0.5881595912498823
MT14-17	Ixtapangajoya	403	0	0.5896026431256561
MT14-17	Ixtapangajoya	404	0	0.590848362879559
MT14-17	Ixtapangajoya	405	0	0.5918765067239155
MT14-17	Ixtapangajoya	406	0	0.5926678073364392
MT14-17	Ixtapangajoya	407	0	0.5932040914063549
MT14-17	Ixtapangajoya	408	0	0.5934683758302223
MT14-17	Ixtapangajoya	409	0	0.5934449474726368
MT14-17	Ixtapangajoya	410	0	0.593119430769319
MT14-17	Ixtapangajoya	411	0	0.5924788466808001
MT14-17	Ixtapangajoya	412	0	0.5915116656872141
MT14-17	Ixtapangajoya	413	0	0.5902078567102809
MT14-17	Ixtapangajoya	414	0	0.5885589330997488
MT14-17	Ixtapangajoya	415	0	0.5865579961565549
MT14-17	Ixtapangajoya	416	0	0.5841997760996807
MT14-17	Ixtapangajoya	417	0	0.5814806699263263
MT14-17	Ixtapangajoya	418	0	0.5783987752676812
MT14-17	Ixtapangajoya	419	0	0.574953919103403
MT14-17	Ixtapangajoya	420	0	0.571147680062406
MT14-17	Ixtapangajoya	421	0	0.5669834029990846
MT14-17	Ixtapangajoya	422	0	0.562466204584423
MT14-17	Ixtapangajoya	423	0	0.5576029687808641
MT14-17	Ixtapangajoya	424	0	0.5524023312671087
MT14-17	Ixtapangajoya	425	0	0.5468746521315726
MT14-17	Ixtapangajoya	426	0	0.5410319764469674
MT14-17	Ixtapangajoya	427	0	0.5348879826580692
MT14-17	Ixtapangajoya	428	0	0.5284579190439533
MT14-17	Ixtapangajoya	429	0	0.5217585288379142
MT14-17	Ixtapangajoya	430	0	0.5148079648861607
MT14-17	Ixtapangajoya	431	0	0.50762569498396
MT14-17	Ixtapangajoya	432	0	0.5002323992304505
MT14-17	Ixtapangajoya	433	0	0.4926498608782263
MT14-17	Ixtapangajoya	434	0	0.48490085221140433
MT14-17	Ixtapangajoya	435	0	0.4770090169601816
MT14-17	Ixtapangajoya	436	0	0.46899875064930896
MT14-17	Ixtapangajoya	437	0	0.4608950800854864
MT14-17	Ixtapangajoya	438	0	0.45272354292279005
MT14-17	Ixtapangajoya	439	0	0.4445100679192581
MT14-17	Ixtapangajoya	440	0	0.43423021190736133
MT14-17	Ixtapangajoya	441	0	0.4222371052548204
MT14-17	Ixtapangajoya	442	0	0.41025414762737766
MT14-17	Ixtapangajoya	443	0	0.39831474306889925
MT14-17	Ixtapangajoya	444	0	0.3864521057139377
MT14-17	Ixtapangajoya	445	0	0.37469910809006335
MT14-17	Ixtapangajoya	446	0	0.36308812413822805
MT14-17	Ixtapangajoya	447	0	0.3535370506219759
MT14-17	Ixtapangajoya	448	0	0.34674375090363874
MT14-17	Ixtapangajoya	449	0	0.3401385317042512
MT14-17	Ixtapangajoya	450	0	0.33374150343680176
MT14-17	Ixtapangajoya	451	0	0.3275716972196265
MT14-17	Ixtapangajoya	452	0	0.31878803504180864
MT14-17	Ixtapangajoya	453	0	0.3026689717249718
MT14-17	Ixtapangajoya	454	0	0.2870419444084654
MT14-17	Ixtapangajoya	455	0	0.2750036780949536
MT14-17	Ixtapangajoya	456	0	0.2709473288972481
MT14-17	Ixtapangajoya	457	0	0.2671675273160282
MT14-17	Ixtapangajoya	458	0	0.2636706742135297
MT14-17	Ixtapangajoya	459	0	0.2604613018071568
MT14-17	Ixtapangajoya	460	0	0.255317453381574
MT14-17	Ixtapangajoya	461	0	0.24741982597715673
MT14-17	Ixtapangajoya	462	0	0.24712439442133555
MT14-17	Ixtapangajoya	463	0	0.24705061461441674
MT14-17	Ixtapangajoya	464	0	0.24719364859122722
MT14-17	Ixtapangajoya	465	0	0.24725489970532555
MT14-17	Ixtapangajoya	466	0	0.24602532955946288
MT14-17	Ixtapangajoya	467	0	0.24505266066647
MT14-17	Ixtapangajoya	468	0	0.24432590150217812
MT14-17	Ixtapangajoya	469	0	0.24383294067105743
MT14-17	Ixtapangajoya	470	0	0.24356072750355154
MT14-17	Ixtapangajoya	471	0	0.24349545558208802
MT14-17	Ixtapangajoya	472	0	0.24362274463248862
MT14-17	Ixtapangajoya	473	0	0.2439278166698797
MT14-17	Ixtapangajoya	474	0	0.24439566287908
MT14-17	Ixtapangajoya	475	0	0.24501119838781213
MT14-17	Ixtapangajoya	476	0	0.24575940280715536
MT14-17	Ixtapangajoya	477	0	0.2466254451226892
MT14-17	Ixtapangajoya	478	0	0.24759479218487843
MT14-17	Ixtapangajoya	479	0	0.2486533006407206
MT14-17	Ixtapangajoya	480	0	0.249787292652444
MT14-17	Ixtapangajoya	481	0	0.250983616154035
MT14-17	Ixtapangajoya	482	0	0.2522296907013021
MT14-17	Ixtapangajoya	483	0	0.25351354018096706
MT14-17	Ixtapangajoya	484	0	0.2548238137683158
MT14-17	Ixtapangajoya	485	0	0.256149796573441
MT14-17	Ixtapangajoya	486	0	0.2574814114066513
MT14-17	Ixtapangajoya	487	0	0.25880921303794113
MT14-17	Ixtapangajoya	488	0	0.26012437623648055
MT14-17	Ixtapangajoya	489	0	0.2614186787655972
MT14-17	Ixtapangajoya	490	0	0.2626844803865548
MT14-17	Ixtapangajoya	491	0	0.26391469879874596
MT14-17	Ixtapangajoya	492	0	0.2651027833208928
MT14-17	Ixtapangajoya	493	0	0.2662426870020526
MT14-17	Ixtapangajoya	494	0	0.2673288377456257
MT14-17	Ixtapangajoya	495	0	0.2683561089358764
MT14-17	Ixtapangajoya	496	0	0.2693197899753381
MT14-17	Ixtapangajoya	497	0	0.27021555707273415
MT14-17	Ixtapangajoya	498	0	0.27103944456394685
MT14-17	Ixtapangajoya	499	0	0.271787817001952
MT14-17	Ixtapangajoya	500	0	0.27245734221414875
MT14-17	Ixtapangajoya	501	0	0.27304496549565005
MT14-17	Ixtapangajoya	502	0	0.27354788508340994
MT14-17	Ixtapangajoya	503	0	0.27396352903715016
MT14-17	Ixtapangajoya	504	0	0.2742895336376484
MT14-17	Ixtapangajoya	505	0	0.2745237233999673
MT14-17	Ixtapangajoya	506	0	0.27466409278770415
MT14-17	Ixtapangajoya	507	0	0.27470878970354495
MT14-17	Ixtapangajoya	508	0	0.27465610082070785
MT14-17	Ixtapangajoya	509	0	0.2745044388087809
MT14-17	Ixtapangajoya	510	0	0.2742523314956243
MT14-17	Ixtapangajoya	511	0	0.2738984129941781
MT14-17	Ixtapangajoya	512	0	0.27344141680901873
MT14-17	Ixtapangajoya	513	0	0.27288017092223255
MT14-17	Ixtapangajoya	514	0	0.2722135948416452
MT14-17	Ixtapangajoya	515	0	0.2714406985766489
MT14-17	Ixtapangajoya	516	0	0.27056058348797124
MT14-17	Ixtapangajoya	517	0	0.2695724449378429
MT14-17	Ixtapangajoya	518	0	0.2684755766464266
MT14-17	Ixtapangajoya	519	0	0.26726937663930145
MT14-17	Ixtapangajoya	520	0	0.2659533546496137
MT14-17	Ixtapangajoya	521	0	0.2645271408175839
MT14-17	Ixtapangajoya	522	0	0.2629904955098242
MT14-17	Ixtapangajoya	523	0	0.26134332006177763
MT14-17	Ixtapangajoya	524	0	0.2595856682290968
MT14-17	Ixtapangajoya	525	0	0.25771775811830677
MT14-17	Ixtapangajoya	526	0	0.2557399843542198
MT14-17	Ixtapangajoya	527	0	0.25365293023168395
MT14-17	Ixtapangajoya	528	0	0.25145737959283526
MT14-17	Ixtapangajoya	529	0	0.24915432816845565
MT14-17	Ixtapangajoya	530	0	0.2467449941236692
MT14-17	Ixtapangajoya	531	0	0.2442308275543112
MT14-17	Ixtapangajoya	532	0	0.24161351869105796
MT14-17	Ixtapangajoya	533	0	0.23889500458390295
MT14-17	Ixtapangajoya	534	0	0.2360774740597843
MT14-17	Ixtapangajoya	535	0	0.2331633707709563
MT14-17	Ixtapangajoya	536	0	0.23015539418076522
MT14-17	Ixtapangajoya	537	0	0.2270564983664262
MT14-17	Ixtapangajoya	538	0	0.22386988855463097
MT14-17	Ixtapangajoya	539	0	0.22059901534465154
MT14-17	Ixtapangajoya	540	0	0.21724756661422728
MT14-17	Ixtapangajoya	541	0	0.21381945714500789
MT14-17	Ixtapangajoya	542	0	0.21031881604568295
MT14-17	Ixtapangajoya	543	0	0.20674997209110246
MT14-17	Ixtapangajoya	544	0	0.203117437133659
MT14-17	Ixtapangajoya	545	0	0.19942588777792755
MT14-17	Ixtapangajoya	546	0	0.19568014554011742
MT14-17	Ixtapangajoya	547	0	0.1918851557394744
MT14-17	Ixtapangajoya	548	0	0.18804596538869855
MT14-17	Ixtapangajoya	549	0	0.18416770036427926
MT14-17	Ixtapangajoya	550	0	0.18025554214507866
MT14-17	Ixtapangajoya	551	0	0.1763147044085315
MT14-17	Ixtapangajoya	552	0	0.17235040976859242
MT14-17	Ixtapangajoya	553	0	0.16836786692847278
MT14-17	Ixtapangajoya	554	0	0.1643722485047974
MT14-17	Ixtapangajoya	555	0	0.16036866975880915
MT14-17	Ixtapangajoya	556	0	0.15636216844545495
MT14-17	Ixtapangajoya	557	0	0.1523576859634996
MT14-17	Ixtapangajoya	558	0	0.14836004996012803
MT14-17	Ixtapangajoya	559	0	0.14437395851270676
MT14-17	Ixtapangajoya	560	0	0.14040396597930097
MT14-17	Ixtapangajoya	561	0	0.13645447057895627
MT14-17	Ixtapangajoya	562	0	0.13252970373325634
MT14-17	Ixtapangajoya	563	0	0.1286337211728369
MT14-17	Ixtapangajoya	564	0	0.1247703957867294
MT14-17	Ixtapangajoya	565	0	0.12094341216896226
MT14-17	Ixtapangajoya	566	0	0.11715626279591121
MT14-17	Ixtapangajoya	567	0	0.11341224574959888
MT14-17	Ixtapangajoya	568	0	0.1097144638864737
MT14-17	Ixtapangajoya	569	0	0.10606582533816854
MT14-17	Ixtapangajoya	570	0	0.10246904522022737
MT14-17	Ixtapangajoya	571	0	0.09892664841672255
MT14-17	Ixtapangajoya	572	0	0.09544097330295914
MT14-17	Ixtapangajoya	573	0	0.09201417626493066
MT14-17	Ixtapangajoya	574	0	0.08864823687279921
MT14-17	Ixtapangajoya	575	0	0.08534496356626356
MT14-17	Ixtapangajoya	576	0	0.08210599971221343
MT14-17	Ixtapangajoya	577	0	0.07893282989943479
MT14-17	Ixtapangajoya	578	0	0.07582678634126633
MT14-17	Ixtapangajoya	579	0	0.07278905526494645
MT14-17	Ixtapangajoya	580	0	0.06982068317583467
MT14-17	Ixtapangajoya	581	0	0.06692258289567005
MT14-17	Ixtapangajoya	582	0	0.06409553928642973
MT14-17	Ixtapangajoya	583	0	0.0613402145850282
MT14-17	Ixtapangajoya	584	0	0.05865715328891096
MT14-17	Ixtapangajoya	585	0	0.05604678654832305
MT14-17	Ixtapangajoya	586	0	0.0535094360374514
MT14-17	Ixtapangajoya	587	0	0.051045317293457
MT14-17	Ixtapangajoya	588	0	0.04865454252932123
MT14-17	Ixtapangajoya	589	0	0.04633712294306687
MT14-17	Ixtapangajoya	590	0	0.04409297056188969
MT14-17	Ixtapangajoya	591	0	0.041921899674656433
MT14-17	Ixtapangajoya	592	0	0.03982362791967725
MT14-17	Ixtapangajoya	593	0	0.03779777710622521
MT14-17	Ixtapangajoya	594	0	0.03584387385760731
MT14-17	Ixtapangajoya	595	0	0.03396135017033104
MT14-17	Ixtapangajoya	596	0	0.0321495439878121
MT14-17	Ixtapangajoya	597	0	0.030407699887929303
MT14-17	Ixtapangajoya	598	0	0.02873496998148351
MT14-17	Ixtapangajoya	599	0	0.027130415113252787
MT14-17	Ixtapangajoya	600	0	0.025593006449010924
MT14-17	Ixtapangajoya	601	0	0.02412162752081901
MT14-17	Ixtapangajoya	602	0	0.02271507678947477
MT14-17	Ixtapangajoya	603	0	0.021372070767659988
MT14-17	Ixtapangajoya	604	0	0.02009124773059515
MT14-17	Ixtapangajoya	605	0	0.0188711720234759
MT14-17	Ixtapangajoya	606	0	0.017710338957248616
MT14-17	Ixtapangajoya	607	0	0.016607180266998284
MT14-17	Ixtapangajoya	608	0	0.01556007009096657
MT14-17	Ixtapangajoya	609	0	0.01456733141352473
MT14-17	Ixtapangajoya	610	0	0.013627242902757538
MT14-17	Ixtapangajoya	611	0	0.012738046063037434
MT14-17	Ixtapangajoya	612	0	0.011897952615330758
MT14-17	Ixtapangajoya	613	0	0.011105152013123685
MT14-17	Ixtapangajoya	614	0	0.010357818999801163
MT14-17	Ixtapangajoya	615	0	0.009654121113975114
MT14-17	Ixtapangajoya	616	0	0.00899222605244056
MT14-17	Ixtapangajoya	617	0	0.008370308805878425
MT14-17	Ixtapangajoya	618	0	0.0077865584897818365
MT14-17	Ixtapangajoya	619	0	0.007239184801975944
MT14-17	Ixtapangajoya	620	0	0.006726424048134497
MT14-17	Ixtapangajoya	621	0	0.006246544687458061
MT14-17	Ixtapangajoya	622	0	0.005797852361776228
MT14-17	Ixtapangajoya	623	0	0.005378694382415344
MT14-17	Ixtapangajoya	624	0	0.004987463659900606
MT14-17	Ixtapangajoya	625	0	0.004622602071676571
MT14-17	Ixtapangajoya	626	0	0.004282603272306929
MT14-17	Ixtapangajoya	627	0	0.003966014958893304
MT14-17	Ixtapangajoya	628	0	0.0036714406116254562
MT14-17	Ixtapangajoya	629	0	0.0033975407353818076
MT14-17	Ixtapangajoya	630	0	0.003143033633129257
MT14-17	Ixtapangajoya	631	0	0.0029066957455486384
MT14-17	Ixtapangajoya	632	0	0.0026873615938976586
MT14-17	Ixtapangajoya	633	0	0.002483923364697397
MT14-17	Ixtapangajoya	634	0	0.002295330175492912
MT14-17	Ixtapangajoya	635	0	0.002120587060804773
