Gene	Identifier	Efficiency	meanCT	CT_stdev	expression	total_cone	percent_cone	Sample.ID	Fieldsite.ID	Locality	Drainage	H2S	Species	Sex
RH2-1	528	0.7844	21.865000000000002	0.14849242404917307	3.1704632861384865e-6	6.777896592600698e-6	0.46776507177752186	MX14-528	MT14-28	Rio Puyacatengo at Vicente Guerrero	Puyacatengo	0	Poecilia mexicana	0
RH2-1	529	0.7844	22.475	0.19091883092036754	2.226960313379596e-6	4.901671353548848e-6	0.4543267291405123	MX14-529	MT14-28	Rio Puyacatengo at Vicente Guerrero	Puyacatengo	0	Poecilia mexicana	0
RH2-1	530	0.7844	24.88	0.028284271247461298	5.531892111944882e-7	1.325026853076731e-6	0.41749283036036217	MX14-530	MT14-28	Rio Puyacatengo at Vicente Guerrero	Puyacatengo	0	Poecilia mexicana	0
RH2-1	590	0.7844	31.2	5.267295321130192	1.4237800569434335e-8	1.864458390474698e-7	0.0763642709441713	MX14-590	MT14-29	La Gloria springs	Pichucalco	1	Poecilia sulphuraria	0
RH2-1	591	0.7844	27.475	0.10606601717798363	1.23098115585289e-7	3.3206188778693044e-7	0.3707083532099765	MX14-591	MT14-29	La Gloria springs	Pichucalco	1	Poecilia sulphuraria	0
RH2-1	592	0.7844	22.205	0.12020815280171177	2.603846482212983e-6	5.960858038279638e-6	0.436824105773282	MX14-592	MT14-29	La Gloria springs	Pichucalco	1	Poecilia sulphuraria	0
RH2-1	593	0.7844	22.494999999999997	0.16263455967290624	2.201317231907909e-6	4.657338096703133e-6	0.4726556642873302	MX14-593	MT14-29	La Gloria springs	Pichucalco	1	Poecilia sulphuraria	0
RH2-1	594	0.7844	23.06	0.12727922061357835	1.5870460628805717e-6	3.3723009641404796e-6	0.4706122258234067	MX14-594	MT14-29	La Gloria springs	Pichucalco	1	Poecilia sulphuraria	0
RH2-1	595	0.7844	24.895	0.12020815280171429	5.48404889560307e-7	1.3880433081374242e-6	0.39509205969675104	MX14-595	MT14-29	La Gloria springs	Pichucalco	1	Poecilia sulphuraria	0
RH2-1	596	0.7844	25.439999999999998	0.15556349186104218	3.99979802253732e-7	1.025951185052418e-6	0.38986241068896094	MX14-596	MT14-29	La Gloria springs	Pichucalco	1	Poecilia sulphuraria	0
RH2-2	200	0.778	30.435000000000002	0.44547727214752425	2.4735858440114056e-8	4.649054898012237e-7	0.05320620853647091	MX14-200	MT14-11	Rio El Azufre, west branch	Pichucalco	0	Poecilia mexicana	0
RH2-2	201	0.778	29.700000000000003	0.21213203435596475	3.775955156661098e-8	8.009655839596152e-7	0.04714253935848862	MX14-201	MT14-11	Rio El Azufre, west branch	Pichucalco	0	Poecilia mexicana	0
RH2-2	202	0.778	31.46	0.12727922061357835	1.3713456595970358e-8	3.6224405767760676e-7	0.037856953910822146	MX14-202	MT14-11	Rio El Azufre, west branch	Pichucalco	0	Poecilia mexicana	0
RH2-2	203	0.778	36.75	1.035905401086412	6.531424991871717e-10	3.440075307108512e-7	0.0018986284917586816	MX14-203	MT14-11	Rio El Azufre, west branch	Pichucalco	0	Poecilia mexicana	0
RH2-2	204	0.778	27.685000000000002	0.13435028842544494	1.2040355711253418e-7	1.7456360196346267e-6	0.06897403339427852	MX14-204	MT14-11	Rio El Azufre, west branch	Pichucalco	0	Poecilia mexicana	0
RH2-2	205	0.778	27.795	0.007071067811866581	1.1301779356378614e-7	1.7078019717432863e-6	0.06617734106983147	MX14-205	MT14-11	Rio El Azufre, west branch	Pichucalco	0	Poecilia mexicana	0
RH2-2	206	0.778	27.95	0.12727922061357835	1.0337306710086504e-7	2.082998493462278e-6	0.04962704842337279	MX14-206	MT14-11	Rio El Azufre, west branch	Pichucalco	0	Poecilia mexicana	0
RH2-2	242	0.778	36.17	1.9694669329541916	9.119444036638995e-10	5.810645288182925e-7	0.0015694374005560373	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
RH2-2	244	0.778	28.020000000000003	0.1131370849898477	9.929152456905612e-8	1.5412766303366608e-6	0.06442161167873407	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
RH2-2	245	0.778	28.925	0.2050609665440982	5.8982603622309735e-8	8.614116276626371e-7	0.06847203094106556	MX14-245	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
RH2-2	246	0.778	27.015	0.0070710678118640685	1.770490474480452e-7	3.1760411678127875e-6	0.05574519916250701	MX14-246	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
RH2-2	247	0.778	26.955	0.09192388155425048	1.8326920668261036e-7	2.6938924675789776e-6	0.06803137426168901	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
RH2-2	248	0.778	29.965	0.27577164466275395	3.2418649011720174e-8	5.638609928871846e-7	0.0574940444908669	MX14-248	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
RH2-2	249	0.778	30.47	0.1979898987322341	2.424261002642035e-8	4.4591202968906586e-7	0.0543663512359707	MX14-249	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
RH2-2	260	0.778	35.97666666666667	1.9415801125200416	1.0192682638933944e-9	2.272466013415405e-7	0.004485295964279282	MX14-260	MT14-17	Rio Ixtapangajoya	Ixtapangajoya	0	Poecilia mexicana	0
RH2-2	261	0.778	32.37	0.3535533905932738	8.122861302736843e-9	2.6471066751524557e-7	0.030685810205472813	MX14-261	MT14-17	Rio Ixtapangajoya	Ixtapangajoya	0	Poecilia mexicana	0
RH2-2	262	0.778	33.705	0.13435028842544242	3.767472948511712e-9	1.8283388411890208e-7	0.020605988691142267	MX14-262	MT14-17	Rio Ixtapangajoya	Ixtapangajoya	0	Poecilia mexicana	0
RH2-2	264	0.778	28.625	0.3181980515339484	7.009765124460594e-8	1.2264440453251612e-06	0.05715519718310613	MX14-264	MT14-17	Rio Ixtapangajoya	Ixtapangajoya	0	Poecilia mexicana	0
RH2-2	265	0.778	28.48	0.09899494936611705	7.61979997672486e-8	1.7403155689772459e-6	0.04378401315574559	MX14-265	MT14-17	Rio Ixtapangajoya	Ixtapangajoya	0	Poecilia mexicana	0
RH2-2	266	0.778	28.165	0.03535533905932788	9.134232764701152e-8	1.4580509689601191e-6	0.06264686872514258	MX14-266	MT14-17	Rio Ixtapangajoya	Ixtapangajoya	0	Poecilia mexicana	0
RH2-2	267	0.778	29.655	0.03535533905932788	3.8750182927258784e-8	5.536581234302887e-7	0.06998936940936591	MX14-267	MT14-17	Rio Ixtapangajoya	Ixtapangajoya	0	Poecilia mexicana	0
RH2-2	365	0.778	29.03	0.2262741699796954	5.552404594397044e-8	1.3222092627293372e-6	0.04199338751368019	MX14-365	MT14-21	El Azufre I	Tacotalpa	1	Poecilia mexicana	0
RH2-2	366	0.778	27.759999999999998	0.1131370849898477	1.1531729214639577e-7	3.3439571055519646e-6	0.034485278520748584	MX14-366	MT14-21	El Azufre I	Tacotalpa	1	Poecilia mexicana	0
RH2-2	367	0.778	29.15	0.042426406871191945	5.181903178286825e-8	1.8452112515423063e-6	0.028082980601573774	MX14-367	MT14-21	El Azufre I	Tacotalpa	1	Poecilia mexicana	0
RH2-2	368	0.778	27.35	0.5374011537017772	1.4600457217543045e-7	3.6740065154713335e-6	0.03973987840266519	MX14-368	MT14-21	El Azufre I	Tacotalpa	1	Poecilia mexicana	0
RH2-2	369	0.778	31.35	0.1131370849898477	1.4609637141175325e-8	8.936462771988611e-7	0.016348344433291112	MX14-369	MT14-21	El Azufre I	Tacotalpa	1	Poecilia mexicana	0
RH2-2	370	0.778	29.975	0.021213203435594716	3.223261901290678e-8	1.0621716819711502e-6	0.03034595965982668	MX14-370	MT14-21	El Azufre I	Tacotalpa	1	Poecilia mexicana	0
RH2-2	371	0.778	30.064999999999998	0.007071067811866581	3.0605659115796825e-8	8.295528073379397e-7	0.03689416616407016	MX14-371	MT14-21	El Azufre I	Tacotalpa	1	Poecilia mexicana	0
RH2-2	472	0.778	32.12	0.09899494936611705	9.379765414221743e-9	6.709720530064454e-7	0.013979368249681243	MX14-472	MT14-26	Arroyo Bonita	Tacotalpa	0	Poecilia mexicana	0
RH2-2	474	0.778	31.35	0.2687005768508874	1.4609637141175325e-8	9.190227736635901e-7	0.015896926126145388	MX14-474	MT14-26	Arroyo Bonita	Tacotalpa	0	Poecilia mexicana	0
RH2-2	475	0.778	37.084999999999994	0.5020458146424494	5.38617928409915e-10	3.326634480567007e-7	0.0016191076343263012	MX14-475	MT14-26	Arroyo Bonita	Tacotalpa	0	Poecilia mexicana	0
RH2-2	476	0.778	27.68	0.24041630560342606	1.2075051073918058e-7	3.2695873643696243e-6	0.036931422006049146	MX14-476	MT14-26	Arroyo Bonita	Tacotalpa	0	Poecilia mexicana	0
RH2-2	477	0.778	27.375	0.24748737341529264	1.4391900975011646e-7	3.849455069925838e-6	0.03738685271962121	MX14-477	MT14-26	Arroyo Bonita	Tacotalpa	0	Poecilia mexicana	0
RH2-2	478	0.778	26.055	0.10606601717798111	3.0762957174464836e-7	5.84453965372498e-6	0.052635381051539726	MX14-478	MT14-26	Arroyo Bonita	Tacotalpa	0	Poecilia mexicana	0
RH2-2	479	0.778	28.439999999999998	0.15556349186104218	7.797238909483358e-8	1.532692484286877e-6	0.050872820147684204	MX14-479	MT14-26	Arroyo Bonita	Tacotalpa	0	Poecilia mexicana	0
RH2-2	502	0.778	40	0	1.0063052411408243e-10	5.605174324234682e-8	0.0017953147983104398	MX14-502	MT14-27	La Lluvia spring	Puyacatengo	1	Poecilia mexicana	0
RH2-2	503	0.778	34.68	0.8061017305526645	2.149644678366918e-9	2.1760057653154773e-7	0.009878855619921864	MX14-503	MT14-27	La Lluvia spring	Puyacatengo	1	Poecilia mexicana	0
RH2-2	505	0.778	33.233333333333334	1.5985722796712494	4.942362789220566e-9	3.057006731240835e-7	0.016167327139690227	MX14-505	MT14-27	La Lluvia spring	Puyacatengo	1	Poecilia mexicana	0
RH2-2	506	0.778	28.27	0.12727922061357835	8.598629571149582e-8	1.934921601626224e-6	0.04443916261993653	MX14-506	MT14-27	La Lluvia spring	Puyacatengo	1	Poecilia mexicana	0
RH2-2	507	0.778	27.91	0.04242640687119446	1.0578027027658832e-7	3.2472749405884007e-6	0.03257508902446712	MX14-507	MT14-27	La Lluvia spring	Puyacatengo	1	Poecilia mexicana	0
RH2-2	508	0.778	28.005000000000003	0.13435028842544494	1.0015235260933556e-7	2.168449200986523e-6	0.04618616500851015	MX14-508	MT14-27	La Lluvia spring	Puyacatengo	1	Poecilia mexicana	0
RH2-2	509	0.778	30.445	0.21920310216783134	2.4593915087860313e-8	6.209554765064972e-7	0.039606567649948056	MX14-509	MT14-27	La Lluvia spring	Puyacatengo	1	Poecilia mexicana	0
RH2-2	523	0.778	37.059999999999995	1.0961751684835772	5.464231607766649e-10	3.268473210872132e-7	0.0016717994168012837	MX14-523	MT14-28	Rio Puyacatengo at Vicente Guerrero	Puyacatengo	0	Poecilia mexicana	0
RH2-2	524	0.778	36.46	0.5515432893255079	7.717704625915624e-10	3.4700547666947656e-7	0.0022240872680135693	MX14-524	MT14-28	Rio Puyacatengo at Vicente Guerrero	Puyacatengo	0	Poecilia mexicana	0
RH2-2	526	0.778	32.315	0.1484924240491756	8.384077504142061e-9	7.414752401475973e-7	0.011307292610975298	MX14-526	MT14-28	Rio Puyacatengo at Vicente Guerrero	Puyacatengo	0	Poecilia mexicana	0
RH2-2	527	0.778	27.39	0.0848528137423864	1.4268199917678115e-7	3.33896237627883e-6	0.04273243693623041	MX14-527	MT14-28	Rio Puyacatengo at Vicente Guerrero	Puyacatengo	0	Poecilia mexicana	0
RH2-2	528	0.778	26.07	0.04242640687119446	3.0498543853681523e-7	6.777896592600698e-6	0.044997062786375656	MX14-528	MT14-28	Rio Puyacatengo at Vicente Guerrero	Puyacatengo	0	Poecilia mexicana	0
RH2-2	529	0.778	26.634999999999998	0.16263455967290624	2.2032697004984414e-7	4.901671353548848e-6	0.0449493558743643	MX14-529	MT14-28	Rio Puyacatengo at Vicente Guerrero	Puyacatengo	0	Poecilia mexicana	0
RH2-2	530	0.778	28.865	0.049497474683058526	6.105480447223335e-8	1.325026853076731e-6	0.04607816387302887	MX14-530	MT14-28	Rio Puyacatengo at Vicente Guerrero	Puyacatengo	0	Poecilia mexicana	0
RH2-2	590	0.778	33.47	0.7778174593052033	4.31304615288824e-9	1.864458390474698e-7	0.02313297081298834	MX14-590	MT14-29	La Gloria springs	Pichucalco	1	Poecilia sulphuraria	0
RH2-2	591	0.778	32.685	0.26162950903902077	6.77611135603225e-9	3.3206188778693044e-7	0.020406170070261673	MX14-591	MT14-29	La Gloria springs	Pichucalco	1	Poecilia sulphuraria	0
RH2-2	592	0.778	25.935	0.049497474683058526	3.2962480941067846e-7	5.960858038279638e-6	0.055298215004263275	MX14-592	MT14-29	La Gloria springs	Pichucalco	1	Poecilia sulphuraria	0
RH2-2	593	0.778	26.689999999999998	0.15556349186104218	2.1346241349545776e-7	4.657338096703133e-6	0.045833566097888606	MX14-593	MT14-29	La Gloria springs	Pichucalco	1	Poecilia sulphuraria	0
RH2-2	594	0.778	27.075000000000003	0.13435028842544494	1.7104000049799134e-7	3.3723009641404796e-6	0.05071907944064104	MX14-594	MT14-29	La Gloria springs	Pichucalco	1	Poecilia sulphuraria	0
RH2-2	595	0.778	28.58	0.12727922061358088	7.193668080797772e-8	1.3880433081374242e-6	0.05182596276805477	MX14-595	MT14-29	La Gloria springs	Pichucalco	1	Poecilia sulphuraria	0
RH2-2	596	0.778	29.354999999999997	0.19091883092036754	4.60525077172459e-8	1.025951185052418e-6	0.04488762076423059	MX14-596	MT14-29	La Gloria springs	Pichucalco	1	Poecilia sulphuraria	0
SWS1	200	0.7795	28.275	0.4879036790187187	8.371904518891567e-8	4.649054898012237e-7	0.18007755775203002	MX14-200	MT14-11	Rio El Azufre, west branch	Pichucalco	0	Poecilia mexicana	0
SWS1	201	0.7795	26.973333333333333	1.1467490280498753	1.7726737757108283e-7	8.009655839596152e-7	0.2213170966656923	MX14-201	MT14-11	Rio El Azufre, west branch	Pichucalco	0	Poecilia mexicana	0
SWS1	202	0.7795	28.136666666666667	1.3376222685546657	9.06669115270602e-8	3.6224405767760676e-7	0.250292336355598	MX14-202	MT14-11	Rio El Azufre, west branch	Pichucalco	0	Poecilia mexicana	0
SWS1	203	0.7795	30.165	0.24748737341529264	2.8168327476469314e-8	3.440075307108512e-7	0.08188288034934227	MX14-203	MT14-11	Rio El Azufre, west branch	Pichucalco	0	Poecilia mexicana	0
SWS1	204	0.7795	25.28	0.6363961030678943	4.7039939407258236e-7	1.7456360196346267e-6	0.26947163600063667	MX14-204	MT14-11	Rio El Azufre, west branch	Pichucalco	0	Poecilia mexicana	0
SWS1	205	0.7795	25.36	0.09899494936611705	4.492032753675966e-7	1.7078019717432863e-6	0.26303007187013605	MX14-205	MT14-11	Rio El Azufre, west branch	Pichucalco	0	Poecilia mexicana	0
SWS1	206	0.7795	24.895	0.10606601717798111	5.872614332411914e-7	2.082998493462278e-6	0.2819308007587987	MX14-206	MT14-11	Rio El Azufre, west branch	Pichucalco	0	Poecilia mexicana	0
SWS1	242	0.7795	30.325	0.049497474683058526	2.5686999797500294e-8	5.810645288182925e-7	0.04420679377854951	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
SWS1	244	0.7795	26.17	0.2262741699796929	2.816446723646892e-7	1.5412766303366608e-6	0.18273466736673327	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
SWS1	245	0.7795	27.6	0.1697056274847703	1.2353084478476243e-7	8.614116276626371e-7	0.14340512806862413	MX14-245	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
SWS1	246	0.7795	25.005	0.30405591591021525	5.511866643813193e-7	3.1760411678127875e-6	0.17354518888711368	MX14-246	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
SWS1	247	0.7795	25.22	0.1979898987322341	4.869502949084333e-7	2.6938924675789776e-6	0.18076085098751524	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
SWS1	248	0.7795	28.79	0.18384776310850345	6.221868106539909e-8	5.638609928871846e-7	0.11034400650205571	MX14-248	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
SWS1	249	0.7795	28.845	0.07778174593051983	6.027738608307223e-8	4.4591202968906586e-7	0.1351777527175116	MX14-249	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
SWS1	260	0.7795	31.634999999999998	0.07778174593052234	1.2073217160150857e-8	2.272466013415405e-7	0.053128262816152766	MX14-260	MT14-17	Rio Ixtapangajoya	Ixtapangajoya	0	Poecilia mexicana	0
SWS1	261	0.7795	29.240000000000002	0.014142135623730649	4.800502541813942e-8	2.6471066751524557e-7	0.18134903994896484	MX14-261	MT14-17	Rio Ixtapangajoya	Ixtapangajoya	0	Poecilia mexicana	0
SWS1	262	0.7795	31.35	0.141421356237309	1.4228461403877788e-8	1.8283388411890208e-7	0.07782179694123117	MX14-262	MT14-17	Rio Ixtapangajoya	Ixtapangajoya	0	Poecilia mexicana	0
SWS1	264	0.7795	27.15	0.0848528137423864	1.6010670063093456e-7	1.2264440453251612e-06	0.13054545883378335	MX14-264	MT14-17	Rio Ixtapangajoya	Ixtapangajoya	0	Poecilia mexicana	0
SWS1	265	0.7795	24.776666666666667	1.5440962836990872	6.287095777856882e-7	1.7403155689772459e-6	0.36126182457539596	MX14-265	MT14-17	Rio Ixtapangajoya	Ixtapangajoya	0	Poecilia mexicana	0
SWS1	266	0.7795	25.475	0.13435028842544494	4.2039606776747385e-7	1.4580509689601191e-6	0.2883274156508397	MX14-266	MT14-17	Rio Ixtapangajoya	Ixtapangajoya	0	Poecilia mexicana	0
SWS1	267	0.7795	27.71	0.3111269837220818	1.1594249244212733e-7	5.536581234302887e-7	0.2094117064945868	MX14-267	MT14-17	Rio Ixtapangajoya	Ixtapangajoya	0	Poecilia mexicana	0
SWS1	365	0.7795	27.585	0.19091883092036754	1.2460339667503354e-7	1.3222092627293372e-6	0.09423878669388847	MX14-365	MT14-21	El Azufre I	Tacotalpa	1	Poecilia mexicana	0
SWS1	366	0.7795	24.955	0.049497474683056014	5.673010679884671e-7	3.3439571055519646e-6	0.16964962470558562	MX14-366	MT14-21	El Azufre I	Tacotalpa	1	Poecilia mexicana	0
SWS1	367	0.7795	26.265	0.5444722215136413	2.666387294352988e-7	1.8452112515423063e-6	0.14450309102138348	MX14-367	MT14-21	El Azufre I	Tacotalpa	1	Poecilia mexicana	0
SWS1	368	0.7795	24.955	0.12020815280171177	5.673010679884671e-7	3.6740065154713335e-6	0.15440937995062015	MX14-368	MT14-21	El Azufre I	Tacotalpa	1	Poecilia mexicana	0
SWS1	369	0.7795	28.009999999999998	0.2545584412271592	9.753337094821435e-8	8.936462771988611e-7	0.10914091339800935	MX14-369	MT14-21	El Azufre I	Tacotalpa	1	Poecilia mexicana	0
SWS1	370	0.7795	27.305	0.03535533905932537	1.4642435483988518e-7	1.0621716819711502e-6	0.13785375502400396	MX14-370	MT14-21	El Azufre I	Tacotalpa	1	Poecilia mexicana	0
SWS1	371	0.7795	28.285	0.10606601717798111	8.323793291950221e-8	8.295528073379397e-7	0.10034072838185587	MX14-371	MT14-21	El Azufre I	Tacotalpa	1	Poecilia mexicana	0
SWS1	472	0.7795	29.799999999999997	0.2687005768508874	3.476320650412179e-8	6.709720530064454e-7	0.05181021526657811	MX14-472	MT14-26	Arroyo Bonita	Tacotalpa	0	Poecilia mexicana	0
SWS1	474	0.7795	28.215	0.09192388155425299	8.66646816681582e-8	9.190227736635901e-7	0.0943009076071949	MX14-474	MT14-26	Arroyo Bonita	Tacotalpa	0	Poecilia mexicana	0
SWS1	475	0.7795	30.835	0.7707463914933367	1.9145266065474835e-8	3.326634480567007e-7	0.057551456817136186	MX14-475	MT14-26	Arroyo Bonita	Tacotalpa	0	Poecilia mexicana	0
SWS1	476	0.7795	25.015	0.09192388155425048	5.48019133428565e-7	3.2695873643696243e-6	0.16761109961477447	MX14-476	MT14-26	Arroyo Bonita	Tacotalpa	0	Poecilia mexicana	0
SWS1	477	0.7795	24.93	0	5.755340875288842e-7	3.849455069925838e-6	0.14951053514698437	MX14-477	MT14-26	Arroyo Bonita	Tacotalpa	0	Poecilia mexicana	0
SWS1	478	0.7795	23.815	0.049497474683058526	1.0943426173491315e-6	5.84453965372498e-6	0.18724188425202304	MX14-478	MT14-26	Arroyo Bonita	Tacotalpa	0	Poecilia mexicana	0
SWS1	479	0.7795	26.84	0.1697056274847728	1.914264236259632e-7	1.532692484286877e-6	0.12489551921762641	MX14-479	MT14-26	Arroyo Bonita	Tacotalpa	0	Poecilia mexicana	0
SWS1	502	0.7795	36.1	1.078517501017021	9.209636232671292e-10	5.605174324234682e-8	0.016430597337271497	MX14-502	MT14-27	La Lluvia spring	Puyacatengo	1	Poecilia mexicana	0
SWS1	503	0.7795	29.97	0.042426406871191945	3.1518763358886066e-8	2.1760057653154773e-7	0.14484687431109117	MX14-503	MT14-27	La Lluvia spring	Puyacatengo	1	Poecilia mexicana	0
SWS1	505	0.7795	30.055	0.06363961030678918	3.00119241535105e-8	3.057006731240835e-7	0.09817421678142234	MX14-505	MT14-27	La Lluvia spring	Puyacatengo	1	Poecilia mexicana	0
SWS1	506	0.7795	25.675	0.02121320343559723	3.746269759941256e-7	1.934921601626224e-6	0.19361351678500394	MX14-506	MT14-27	La Lluvia spring	Puyacatengo	1	Poecilia mexicana	0
SWS1	507	0.7795	24.725	0.07778174593051983	6.477122926180544e-7	3.2472749405884007e-6	0.19946333601819685	MX14-507	MT14-27	La Lluvia spring	Puyacatengo	1	Poecilia mexicana	0
SWS1	508	0.7795	25.255000000000003	0.06363961030678918	4.772261173448161e-7	2.168449200986523e-6	0.22007714874192347	MX14-508	MT14-27	La Lluvia spring	Puyacatengo	1	Poecilia mexicana	0
SWS1	509	0.7795	28.305	0.02121320343559723	8.228398698504365e-8	6.209554765064972e-7	0.13251189513292375	MX14-509	MT14-27	La Lluvia spring	Puyacatengo	1	Poecilia mexicana	0
SWS1	523	0.7795	31.235	0.37476659402887097	1.5203452068439742e-8	3.268473210872132e-7	0.04651545565026363	MX14-523	MT14-28	Rio Puyacatengo at Vicente Guerrero	Puyacatengo	0	Poecilia mexicana	0
SWS1	524	0.7795	30.235	0.16263455967290624	2.7054542955788526e-8	3.4700547666947656e-7	0.0779657520551413	MX14-524	MT14-28	Rio Puyacatengo at Vicente Guerrero	Puyacatengo	0	Poecilia mexicana	0
SWS1	526	0.7795	29.195	0.3181980515339484	4.926631889259429e-8	7.414752401475973e-7	0.066443646699230835	MX14-526	MT14-28	Rio Puyacatengo at Vicente Guerrero	Puyacatengo	0	Poecilia mexicana	0
SWS1	527	0.7795	25.215	0.09192388155425299	4.883555448877794e-7	3.33896237627883e-6	0.1462596728723959	MX14-527	MT14-28	Rio Puyacatengo at Vicente Guerrero	Puyacatengo	0	Poecilia mexicana	0
SWS1	528	0.7795	24.060000000000002	0.014142135623730649	9.502334280546772e-7	6.777896592600698e-6	0.1401959169887645	MX14-528	MT14-28	Rio Puyacatengo at Vicente Guerrero	Puyacatengo	0	Poecilia mexicana	0
SWS1	529	0.7795	24.67	0.02828427124746381	6.685725306834202e-7	4.901671353548848e-6	0.13639684965810048	MX14-529	MT14-28	Rio Puyacatengo at Vicente Guerrero	Puyacatengo	0	Poecilia mexicana	0
SWS1	530	0.7795	27.22	0.042426406871191945	1.5377603137238614e-7	1.325026853076731e-6	0.1160550301417032	MX14-530	MT14-28	Rio Puyacatengo at Vicente Guerrero	Puyacatengo	0	Poecilia mexicana	0
SWS1	590	0.7795	30.505000000000003	0.34648232278140717	2.315579753807664e-8	1.864458390474698e-7	0.12419583969466377	MX14-590	MT14-29	La Gloria springs	Pichucalco	1	Poecilia sulphuraria	0
SWS1	591	0.7795	29.89	0.09899494936611705	3.300600863563209e-8	3.3206188778693044e-7	0.09939716013663875	MX14-591	MT14-29	La Gloria springs	Pichucalco	1	Poecilia sulphuraria	0
SWS1	592	0.7795	23.68	0.15556349186103965	1.1828877694330347e-6	5.960858038279638e-6	0.19844253324550365	MX14-592	MT14-29	La Gloria springs	Pichucalco	1	Poecilia sulphuraria	0
SWS1	593	0.7795	24.435000000000002	0.16263455967290624	7.655411798924401e-7	4.657338096703133e-6	0.16437311700311308	MX14-593	MT14-29	La Gloria springs	Pichucalco	1	Poecilia sulphuraria	0
SWS1	594	0.7795	24.805	0.13435028842544242	6.185264841029773e-7	3.3723009641404796e-6	0.18341378503286263	MX14-594	MT14-29	La Gloria springs	Pichucalco	1	Poecilia sulphuraria	0
SWS1	595	0.7795	26.29	0.21213203435596475	2.6282446036376857e-7	1.3880433081374242e-6	0.18934889050143922	MX14-595	MT14-29	La Gloria springs	Pichucalco	1	Poecilia sulphuraria	0
SWS1	596	0.7795	27.07	0.056568542494922595	1.6766150002383696e-7	1.025951185052418e-6	0.16342054326422048	MX14-596	MT14-29	La Gloria springs	Pichucalco	1	Poecilia sulphuraria	0
SWS2A	200	0.7609	35.733333333333334	2.198643521204231	1.6560760906432528e-9	4.649054898012237e-7	0.0035621779629905624	MX14-200	MT14-11	Rio El Azufre, west branch	Pichucalco	0	Poecilia mexicana	0
SWS2A	201	0.7609	35.015	0.9687362902255733	2.4865643829901783e-9	8.009655839596152e-7	0.0031044584596228437	MX14-201	MT14-11	Rio El Azufre, west branch	Pichucalco	0	Poecilia mexicana	0
SWS2A	202	0.7609	36.53333333333333	3.059645949016541	1.0531555781571138e-9	3.6224405767760676e-7	0.0029073094667419245	MX14-202	MT14-11	Rio El Azufre, west branch	Pichucalco	0	Poecilia mexicana	0
SWS2A	203	0.7609	33.83	0.07071067811865576	4.861780197418233e-9	3.440075307108512e-7	0.014132772580216297	MX14-203	MT14-11	Rio El Azufre, west branch	Pichucalco	0	Poecilia mexicana	0
SWS2A	204	0.7609	35.973333333333336	3.491336897713157	1.4457858192339979e-9	1.7456360196346267e-6	8.282286816793632e-4	MX14-204	MT14-11	Rio El Azufre, west branch	Pichucalco	0	Poecilia mexicana	0
SWS2A	205	0.7609	33.015	0.26162950903902576	7.710261282832839e-9	1.7078019717432863e-6	0.004514727942937304	MX14-205	MT14-11	Rio El Azufre, west branch	Pichucalco	0	Poecilia mexicana	0
SWS2A	206	0.7609	31.475	0.2050609665441007	1.842894710205253e-8	2.082998493462278e-6	0.008847316577469367	MX14-206	MT14-11	Rio El Azufre, west branch	Pichucalco	0	Poecilia mexicana	0
SWS2A	242	0.7609	33.17	0.21213203435596223	7.0628538248919465e-9	5.810645288182925e-7	0.012155024914798414	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
SWS2A	244	0.7609	33.88	0.8106170489201416	4.726161800893956e-9	1.5412766303366608e-6	0.003066394252575945	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
SWS2A	245	0.7609	34.605000000000004	0.1484924240491756	3.135818608285257e-9	8.614116276626371e-7	0.003640325377072072	MX14-245	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
SWS2A	246	0.7609	31.305	0.34648232278140967	2.0289690453676407e-8	3.1760411678127875e-6	0.006388358771699771	MX14-246	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
SWS2A	247	0.7609	32.085	0.34648232278140717	1.3049755068179263e-8	2.6938924675789776e-6	0.004844200436815201	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
