site.name	sample.location	light	n.measures	nls.converged	lambda	transmission_ss	transmission
lal	4	s	2	NA	569	0	-1.4858610329647403e-5
lal	4	s	2	NA	570	0	5.2549573447956425e-6
lal	4	s	2	NA	571	0	1.920509427541364e-5
lal	4	s	2	NA	572	0	-3.912062974826364e-6
lal	4	s	2	NA	573	0	-3.137479763793008e-5
lal	4	s	2	NA	574	0	-8.821362811682884e-6
lal	4	s	2	NA	575	0	3.0707934616888493e-6
lal	4	s	2	NA	576	7.703719777548943e-34	-8.966469945550226e-6
lal	4	s	2	NA	577	0	-4.203423933747888e-5
lal	4	s	2	NA	578	0	3.831568115182883e-6
lal	4	s	2	NA	579	0	2.61280360634882e-5
lal	4	s	2	NA	580	0	-1.3762031006457885e-5
lal	4	s	2	NA	581	0	-5.070282117939361e-5
lal	4	s	2	NA	582	0	-1.5964820593816545e-5
lal	4	s	2	NA	583	0	2.6907655571345705e-5
lal	4	s	2	NA	584	0	-3.7030784688404197e-6
lal	4	s	2	NA	585	0	-1.3014387644307102e-5
lal	4	s	2	NA	586	0	-1.5038355306620193e-5
lal	4	s	2	NA	587	0	-1.2178733627253415e-5
lal	4	s	2	NA	588	0	-8.683705936152257e-6
lal	4	s	2	NA	589	0	-9.269235299456284e-6
lal	4	s	2	NA	590	0	-2.347674106602719e-5
lal	4	s	2	NA	591	1.9324113662451864e-16	-8.71281067722428e-10
lal	4	s	2	NA	592	3.0814879110195774e-33	-2.381588091305089e-5
lal	4	s	2	NA	593	0	-3.88153627145644e-5
lal	4	s	2	NA	594	0	-5.615310997251355e-5
lal	4	s	2	NA	595	0	-3.986631699602717e-5
lal	4	s	2	NA	596	0	6.822596597102389e-6
lal	4	s	2	NA	597	0	-1.5631453655045746e-5
lal	4	s	2	NA	598	0	-4.529478790328773e-5
lal	4	s	2	NA	599	3.0814879110195774e-33	-2.277666491736665e-5
lal	4	s	2	NA	600	0	1.9347512041248772e-7
lal	4	s	2	NA	601	0	1.5952228953407847e-5
lal	4	s	2	NA	602	0	2.1193827323411895e-5
lal	4	s	2	NA	603	0	5.541037496335917e-7
lal	4	s	2	NA	604	0	-1.8342124479867726e-5
lal	4	s	2	NA	605	0	-3.497293457873651e-5
lal	4	s	2	NA	606	0	-5.169116250324615e-5
lal	4	s	2	NA	607	0	-3.1313279431609894e-5
lal	4	s	2	NA	608	0	-2.2482714593902405e-5
lal	4	s	2	NA	609	0	-1.7236759340850766e-5
lal	4	s	2	NA	610	3.0814879110195774e-33	-7.658133659036765e-6
lal	4	s	2	NA	611	0	-3.6008086266913653e-6
lal	4	s	2	NA	612	0	-9.256578702532012e-6
lal	4	s	2	NA	613	0	3.124299032900314e-5
lal	4	s	2	NA	614	0	-2.1249957730947374e-5
lal	4	s	2	NA	615	0	-6.438693343763927e-5
lal	4	s	2	NA	616	0	3.8041391037491877e-6
lal	4	s	2	NA	617	0	4.151663714819412e-5
lal	4	s	2	NA	618	3.0814879110195774e-33	5.086951119758807e-8
lal	4	s	2	NA	619	3.0814879110195774e-33	-1.70187353903954e-5
lal	4	s	2	NA	620	3.0814879110195774e-33	-1.2156153553357773e-5
lal	4	s	2	NA	621	0	-2.3210835133983615e-5
lal	4	s	2	NA	622	3.0814879110195774e-33	-1.4924198295999868e-5
lal	4	s	2	NA	623	0	1.4069836611804841e-05
lal	4	s	2	NA	624	0	-3.681781953811848e-6
lal	4	s	2	NA	625	0	-2.239756049732881e-5
lal	4	s	2	NA	626	3.0814879110195774e-33	-2.8705589447045645e-5
lal	4	s	2	NA	627	0	-2.9063038347724308e-5
lal	4	s	2	NA	628	0	-5.240338101279549e-5
lal	4	s	2	NA	629	0	-5.0807447656645365e-5
lal	4	s	2	NA	630	0	-4.394374230212444e-5
lal	4	s	2	NA	631	0	-4.4781462655840576e-5
lal	4	s	2	NA	632	0	-5.318849632512111e-5
lal	4	s	2	NA	633	0	7.708775495507435e-6
lal	4	s	2	NA	634	0	1.4172640305321294e-5
lal	4	s	2	NA	635	0	-1.0969585227845864e-5
lal	4	s	2	NA	636	0	-2.0989967702035174e-5
lal	4	s	2	NA	637	0	-4.4828541400681534e-5
lal	4	s	2	NA	638	0	-4.301275193433005e-5
lal	4	s	2	NA	639	3.0814879110195774e-33	-2.322215596624291e-5
lal	4	s	2	NA	640	0	-1.4626590910874045e-5
lal	4	s	2	NA	641	3.0814879110195774e-33	7.117294612540473e-6
lal	4	s	2	NA	642	3.0814879110195774e-33	5.020558673550093e-6
lal	4	s	2	NA	643	0	-1.1859617159582419e-5
lal	4	s	2	NA	644	0	2.517412933029115e-6
lal	4	s	2	NA	645	0	-5.785279426456144e-6
lal	4	s	2	NA	646	0	-1.1106825022841538e-5
lal	4	s	2	NA	647	3.0814879110195774e-33	-1.2099487147779737e-5
lal	4	s	2	NA	648	0	-1.7540346338164512e-5
lal	4	s	2	NA	649	3.0814879110195774e-33	-3.492646579926924e-5
lal	4	s	2	NA	650	3.0814879110195774e-33	-9.4605644170348e-6
lal	4	s	2	NA	651	3.0814879110195774e-33	-7.4778230699778355e-6
lal	4	s	2	NA	652	0	-7.480857155789973e-6
lal	4	s	2	NA	653	0	1.5861113872773772e-5
lal	4	s	2	NA	654	0	2.895307683843267e-5
lal	4	s	2	NA	655	0	-1.3603432524002564e-5
lal	4	s	2	NA	656	0	-2.8245951994600374e-5
lal	4	s	2	NA	657	3.0814879110195774e-33	-3.271095175150067e-5
lal	4	s	2	NA	658	0	-1.747952645436118e-6
lal	4	s	2	NA	659	0	-2.8283149699569655e-5
lal	4	s	2	NA	660	0	4.638764960690938e-6
lal	4	s	2	NA	661	0	1.7646317042874265e-6
lal	4	s	2	NA	662	0	-2.983661013439045e-5
lal	4	s	2	NA	663	0	-5.425965618529196e-6
lal	4	s	2	NA	664	0	-6.667596007775894e-6
lal	4	s	2	NA	665	0	-3.2597753330769144e-5
lal	4	s	2	NA	666	0	-3.502770121128908e-5
lal	4	s	2	NA	667	0	-1.623513438500566e-5
lal	4	s	2	NA	668	0	-7.140791797245127e-6
lal	4	s	2	NA	669	0	-1.361107323547477e-5
lal	4	s	2	NA	670	0	-2.099878913329975e-5
lal	4	s	2	NA	671	0	-3.6174468479948156e-5
lal	4	s	2	NA	672	0	-3.541981019134216e-5
lal	4	s	2	NA	673	0	-1.1403596599550856e-5
lal	4	s	2	NA	674	0	1.5678581796877078e-5
lal	4	s	2	NA	675	0	9.661151258900719e-8
lal	4	s	2	NA	676	0	-7.137018199926874e-6
lal	4	s	2	NA	677	0	7.2745469924774926e-6
lal	4	s	2	NA	678	0	-1.3404869928579887e-5
lal	4	s	2	NA	679	0	-1.4063559946426265e-5
lal	4	s	2	NA	680	0	-2.2294281452029855e-5
lal	4	s	2	NA	681	0	6.803027340765746e-7
lal	4	s	2	NA	682	0	-1.8458610727860576e-5
lal	4	s	2	NA	683	0	-2.4205027763230326e-5
lal	4	s	2	NA	684	0	-2.8483742984870976e-5
lal	4	s	2	NA	685	0	-2.0442264228499156e-5
lal	4	s	2	NA	686	0	-2.860800275640695e-5
lal	4	s	2	NA	687	0	-1.5566912038415087e-5
lal	4	s	2	NA	688	0	-2.770344114300285e-5
lal	4	s	2	NA	689	0	4.591081615574879e-6
lal	4	s	2	NA	690	0	-1.6073252285642366e-5
lal	4	s	2	NA	691	1.232595164407831e-32	-8.528931837451946e-6
lal	4	s	2	NA	692	0	3.1621670494724125e-6
lal	4	s	2	NA	693	0	-7.101898512555616e-6
lal	4	s	2	NA	694	1.232595164407831e-32	-2.7426122518299818e-5
lal	4	s	2	NA	695	1.232595164407831e-32	-8.386596058044038e-6
lal	4	s	2	NA	696	1.232595164407831e-32	-9.735667518301121e-6
lal	4	s	2	NA	697	0	-3.3772151644450355e-5
lal	4	s	2	NA	698	1.232595164407831e-32	4.388593723858562e-6
lal	4	s	2	NA	699	0	-1.6155506795589913e-5
lal	4	s	2	NA	700	0	1.586736387411694e-4
lal	5	s	2	NA	350	0	0.026455191022166154
lal	5	s	2	NA	351	0	0.0264575402857884
lal	5	s	2	NA	352	0	0.025874950010627545
lal	5	s	2	NA	353	0	0.025452979468939048
lal	5	s	2	NA	354	0	0.02391799525045252
lal	5	s	2	NA	355	0	0.023162446744618984
lal	5	s	2	NA	356	0	0.023727101416612575
lal	5	s	2	NA	357	0	0.023216574939829634
lal	5	s	2	NA	358	0	0.022711655303041884
lal	5	s	2	NA	359	3.0814879110195774e-33	0.021742906115550957
lal	5	s	2	NA	360	0	0.018965614429110312
lal	5	s	2	NA	361	0	0.017503520348963096
lal	5	s	2	NA	362	0	0.015956960873406634
lal	5	s	2	NA	363	0	0.007622844153273856
lal	5	s	2	NA	364	0	0.0022636879978743985
lal	5	s	2	NA	365	0	-2.3238291859652494e-4
lal	5	s	2	NA	366	0	-7.567387337008715e-4
lal	5	s	2	NA	367	0	-1.0370704467898382e-4
lal	5	s	2	NA	368	0	2.372404561686716e-5
lal	5	s	2	NA	369	0	8.927326451253048e-6
lal	5	s	2	NA	370	0	9.964890315837394e-6
lal	5	s	2	NA	371	0	4.544504725188759e-5
lal	5	s	2	NA	372	0	1.8942938741182542e-5
lal	5	s	2	NA	373	0	3.200932579905349e-6
lal	5	s	2	NA	374	0	1.0809926642947976e-5
lal	5	s	2	NA	375	0	1.848972466368478e-5
lal	5	s	2	NA	376	0	1.3384528303868269e-5
lal	5	s	2	NA	377	0	-3.294634545533568e-6
lal	5	s	2	NA	378	0	1.2880152267955798e-5
lal	5	s	2	NA	379	0	1.5039102312046277e-5
lal	5	s	2	NA	380	0	3.5183311238824804e-5
lal	5	s	2	NA	381	0	5.55095295643028e-5
lal	5	s	2	NA	382	0	9.640483341709856e-6
lal	5	s	2	NA	383	0	3.662371692121674e-5
lal	5	s	2	NA	384	0	2.3396018746045705e-5
lal	5	s	2	NA	385	0	-1.6225644818968008e-5
lal	5	s	2	NA	386	0	-2.658452481399113e-6
lal	5	s	2	NA	387	0	9.626312014892902e-7
lal	5	s	2	NA	388	0	-1.1561093978165504e-5
lal	5	s	2	NA	389	0	1.2909240075898114e-5
lal	5	s	2	NA	390	0	3.613893496707181e-5
lal	5	s	2	NA	391	0	4.529263850698814e-5
lal	5	s	2	NA	392	0	2.6658441718536058e-5
lal	5	s	2	NA	393	0	-1.5888679672791123e-5
lal	5	s	2	NA	394	3.0814879110195774e-33	-1.7495424800281537e-5
lal	5	s	2	NA	395	0	3.558969615262618e-7
lal	5	s	2	NA	396	0	1.1649430588815944e-5
lal	5	s	2	NA	397	0	7.0923018087374214e-6
lal	5	s	2	NA	398	3.0814879110195774e-33	3.8212394224716144e-5
lal	5	s	2	NA	399	0	3.934670118234236e-5
lal	5	s	2	NA	400	0	-9.514111090463794e-6
lal	5	s	2	NA	401	0	-4.082577150479458e-6
lal	5	s	2	NA	402	0	1.499625951155457e-5
lal	5	s	2	NA	403	0	3.341965504449617e-5
lal	5	s	2	NA	404	0	-6.871616617219853e-6
lal	5	s	2	NA	405	3.0814879110195774e-33	-2.351575600611802e-5
lal	5	s	2	NA	406	0	1.4290089487734197e-5
lal	5	s	2	NA	407	0	2.5888029727768824e-5
lal	5	s	2	NA	408	0	2.9444094295382552e-5
lal	5	s	2	NA	409	0	3.7404335985187267e-6
lal	5	s	2	NA	410	0	4.830673223308985e-6
lal	5	s	2	NA	411	0	-4.1132130282492395e-6
lal	5	s	2	NA	412	0	-2.5038175397007955e-6
lal	5	s	2	NA	413	0	1.389365241201081e-5
lal	5	s	2	NA	414	0	1.3830642557842971e-5
lal	5	s	2	NA	415	3.0814879110195774e-33	-1.5175686694525448e-6
lal	5	s	2	NA	416	0	-7.048375078202792e-6
lal	5	s	2	NA	417	0	2.7157797056960053e-5
lal	5	s	2	NA	418	0	3.212632482134497e-5
lal	5	s	2	NA	419	0	2.986519548236311e-6
lal	5	s	2	NA	420	0	-3.358832429673629e-5
lal	5	s	2	NA	421	0	-6.639449690509841e-6
lal	5	s	2	NA	422	0	1.3944876903588887e-5
lal	5	s	2	NA	423	0	-7.652926175673061e-6
lal	5	s	2	NA	424	0	-1.3529748140856441e-5
lal	5	s	2	NA	425	0	2.129635330241171e-5
lal	5	s	2	NA	426	0	7.404308724588997e-5
lal	5	s	2	NA	427	0	8.729944329201985e-5
lal	5	s	2	NA	428	0	1.9613164974413e-5
lal	5	s	2	NA	429	3.0814879110195774e-33	-1.2008985145013718e-5
lal	5	s	2	NA	430	0	4.198388362220522e-7
lal	5	s	2	NA	431	0	-9.410438336630027e-6
lal	5	s	2	NA	432	0	-9.994448815704939e-6
lal	5	s	2	NA	433	0	-1.936446097188792e-6
lal	5	s	2	NA	434	0	2.6554789238471224e-6
lal	5	s	2	NA	435	3.0814879110195774e-33	1.774664626012063e-5
lal	5	s	2	NA	436	0	1.6353850082948733e-5
lal	5	s	2	NA	437	0	1.167349536526967e-5
lal	5	s	2	NA	438	0	4.3195399872211964e-5
lal	5	s	2	NA	439	0	3.744549888460925e-5
lal	5	s	2	NA	440	3.0814879110195774e-33	-1.1031827740175655e-5
lal	5	s	2	NA	441	0	3.7366789866265396e-6
lal	5	s	2	NA	442	0	3.107858344218073e-5
lal	5	s	2	NA	443	3.0814879110195774e-33	2.6366930979255233e-5
lal	5	s	2	NA	444	0	1.5878326023755704e-5
lal	5	s	2	NA	445	0	8.585791909851659e-6
lal	5	s	2	NA	446	3.0814879110195774e-33	-1.3525852060546614e-5
lal	5	s	2	NA	447	0	-7.556590362082223e-6
lal	5	s	2	NA	448	0	1.1609052523560715e-5
lal	5	s	2	NA	449	0	1.5324876105406736e-5
lal	5	s	2	NA	450	0	5.9974757395487545e-6
lal	5	s	2	NA	451	0	-1.1467306883207857e-5
lal	5	s	2	NA	452	0	1.9237565935731853e-5
lal	5	s	2	NA	453	0	1.3329436631210572e-5
lal	5	s	2	NA	454	0	2.5445242721050735e-5
lal	5	s	2	NA	455	0	4.330709855022586e-6
lal	5	s	2	NA	456	0	-1.458751605361889e-5
lal	5	s	2	NA	457	0	1.8741082293722986e-5
lal	5	s	2	NA	458	0	3.7550199606549716e-6
lal	5	s	2	NA	459	0	-6.739805345019615e-6
lal	5	s	2	NA	460	0	1.9398070353323085e-5
lal	5	s	2	NA	461	0	1.5404383873091944e-5
lal	5	s	2	NA	462	0	4.798611875654539e-6
lal	5	s	2	NA	463	0	1.0949996020963814e-5
lal	5	s	2	NA	464	0	2.7696869877394884e-6
lal	5	s	2	NA	465	0	3.294988047483466e-6
lal	5	s	2	NA	466	0	3.656917806812117e-5
lal	5	s	2	NA	467	3.0814879110195774e-33	7.81110281519537e-6
lal	5	s	2	NA	468	3.0814879110195774e-33	-1.7587748526201003e-5
lal	5	s	2	NA	469	0	-7.016384015376107e-6
lal	5	s	2	NA	470	0	2.2353478619403987e-6
lal	5	s	2	NA	471	0	7.990655381930034e-6
lal	5	s	2	NA	472	0	-1.2241453143206549e-5
lal	5	s	2	NA	473	0	-2.6245144001942356e-5
lal	5	s	2	NA	474	0	-2.603245708104365e-5
lal	5	s	2	NA	475	0	1.3780686031135193e-6
lal	5	s	2	NA	476	0	-2.44689334367599e-6
lal	5	s	2	NA	477	7.703719777548943e-34	-3.093571552603791e-5
lal	5	s	2	NA	478	7.703719777548943e-34	-3.907804520877003e-6
lal	5	s	2	NA	479	0	1.0662928738459308e-5
lal	5	s	2	NA	480	7.703719777548943e-34	-1.2602478823965392e-5
lal	5	s	2	NA	481	7.703719777548943e-34	-1.147953564248876e-5
lal	5	s	2	NA	482	0	-3.261297495093783e-5
lal	5	s	2	NA	483	0	-1.5254583038094946e-5
lal	5	s	2	NA	484	0	7.909107861314418e-6
lal	5	s	2	NA	485	0	4.274774902762585e-6
lal	5	s	2	NA	486	0	5.068575785203137e-6
lal	5	s	2	NA	487	0	-2.3675843713714e-6
lal	5	s	2	NA	488	0	-1.2599670388640155e-5
lal	5	s	2	NA	489	0	1.5180163767110779e-5
lal	5	s	2	NA	490	0	1.3673386681488776e-5
lal	5	s	2	NA	491	0	1.9766006749032485e-5
lal	5	s	2	NA	492	0	1.5067585624782735e-5
lal	5	s	2	NA	493	7.703719777548943e-34	-1.801828407420407e-5
lal	5	s	2	NA	494	7.703719777548943e-34	-1.8036153813205e-5
lal	5	s	2	NA	495	7.703719777548943e-34	-2.383912414798204e-5
lal	5	s	2	NA	496	0	6.7037086817757444e-06
lal	5	s	2	NA	497	0	1.890420762716541e-5
lal	5	s	2	NA	498	0	-8.001152429118315e-6
lal	5	s	2	NA	499	0	-1.3453398264532612e-6
lal	5	s	2	NA	500	0	-7.3804743086689725e-6
lal	5	s	2	NA	501	0	1.7095519516779054e-5
lal	5	s	2	NA	502	0	1.7236299585330274e-5
lal	5	s	2	NA	503	0	-7.5319265489354556e-6
lal	5	s	2	NA	504	0	-1.371283999109027e-5
lal	5	s	2	NA	505	7.703719777548943e-34	-2.0277678399967295e-5
lal	5	s	2	NA	506	0	-6.932091900326473e-5
lal	5	s	2	NA	507	7.703719777548943e-34	-6.323388486341099e-5
lal	5	s	2	NA	508	0	-1.6657276298677348e-5
lal	5	s	2	NA	509	0	9.989582385734846e-6
lal	5	s	2	NA	510	0	7.162094767968451e-6
lal	5	s	2	NA	511	0	-2.400086248235856e-6
lal	5	s	2	NA	512	0	2.1631498754040116e-5
lal	5	s	2	NA	513	7.703719777548943e-34	1.1253818409950834e-5
lal	5	s	2	NA	514	0	6.643108800532223e-6
lal	5	s	2	NA	515	0	5.637703825050418e-6
lal	5	s	2	NA	516	0	8.358201968704136e-6
lal	5	s	2	NA	517	0	-9.594842367585064e-7
lal	5	s	2	NA	518	0	-9.746084244348381e-6
lal	5	s	2	NA	519	0	2.9603767419192095e-5
lal	5	s	2	NA	520	0	-1.0074046956814454e-5
lal	5	s	2	NA	521	0	-2.7822350709523426e-5
lal	5	s	2	NA	522	0	-2.2506874433798036e-5
lal	5	s	2	NA	523	7.703719777548943e-34	-1.379657365364474e-5
lal	5	s	2	NA	524	0	-6.324540834314488e-6
lal	5	s	2	NA	525	7.703719777548943e-34	-2.6280569955642377e-6
lal	5	s	2	NA	526	0	-1.1649583007144578e-5
lal	5	s	2	NA	527	7.703719777548943e-34	2.025674952420445e-5
lal	5	s	2	NA	528	0	1.8146747280417496e-5
lal	5	s	2	NA	529	7.703719777548943e-34	-2.0582444607397608e-5
lal	5	s	2	NA	530	0	-4.1167090729894156e-06
lal	5	s	2	NA	531	0	8.734312359518879e-6
lal	5	s	2	NA	532	0	8.283883402359566e-6
lal	5	s	2	NA	533	0	7.267441776139565e-6
lal	5	s	2	NA	534	7.703719777548943e-34	-8.466539010092214e-6
lal	5	s	2	NA	535	0	9.395353660673284e-6
lal	5	s	2	NA	536	0	2.0618127313827403e-6
lal	5	s	2	NA	537	0	-2.3382816125594186e-5
lal	5	s	2	NA	538	0	-1.7462078719180748e-6
lal	5	s	2	NA	539	0	-8.43905675697596e-6
lal	5	s	2	NA	540	0	-9.29092252592466e-6
lal	5	s	2	NA	541	0	4.988809810257996e-6
lal	5	s	2	NA	542	0	2.8168935246745735e-5
lal	5	s	2	NA	543	0	3.4553150853807804e-5
lal	5	s	2	NA	544	0	1.9160398748175205e-5
lal	5	s	2	NA	545	0	2.9695985465017697e-5
lal	5	s	2	NA	546	0	3.536922715693122e-5
lal	5	s	2	NA	547	0	1.1105183417173439e-6
lal	5	s	2	NA	548	0	5.967605595047701e-6
lal	5	s	2	NA	549	0	3.2311330300494607e-5
lal	5	s	2	NA	550	0	-2.3947017765373566e-5
lal	5	s	2	NA	551	7.703719777548943e-34	-4.457878720996294e-5
lal	5	s	2	NA	552	7.703719777548943e-34	-2.5733709362747926e-5
lal	5	s	2	NA	553	0	-2.6784751043194754e-5
lal	5	s	2	NA	554	7.703719777548943e-34	1.678684262072567e-5
lal	5	s	2	NA	555	0	4.0072034644685434e-5
lal	5	s	2	NA	556	0	3.1363664352368465e-5
lal	5	s	2	NA	557	0	2.713072794111273e-5
lal	5	s	2	NA	558	0	1.1814782343238609e-5
lal	5	s	2	NA	559	0	6.66651996725494e-6
lal	5	s	2	NA	560	7.703719777548943e-34	-1.1672323479772581e-5
lal	5	s	2	NA	561	0	-3.5402239398404393e-6
lal	5	s	2	NA	562	0	-2.439158632975386e-5
lal	5	s	2	NA	563	7.703719777548943e-34	-4.5547196074744246e-5
lal	5	s	2	NA	564	0	5.188769142212848e-7
lal	5	s	2	NA	565	0	1.0314879109714291e-5
lal	5	s	2	NA	566	0	-4.3570695790856576e-5
lal	5	s	2	NA	567	7.703719777548943e-34	-1.428109566927189e-5
lal	5	s	2	NA	568	7.703719777548943e-34	-4.821973075178377e-6
lal	5	s	2	NA	569	7.703719777548943e-34	-2.3056455119402327e-5
lal	5	s	2	NA	570	7.703719777548943e-34	-2.6872877306120694e-5
lal	5	s	2	NA	571	7.703719777548943e-34	-1.8075625311359454e-5
lal	5	s	2	NA	572	0	-3.4211696845090794e-5
lal	5	s	2	NA	573	7.703719777548943e-34	-2.9190137710941798e-5
lal	5	s	2	NA	574	7.703719777548943e-34	-3.34340562309776e-6
lal	5	s	2	NA	575	0	9.189188023903421e-6
lal	5	s	2	NA	576	0	8.671260690592201e-7
lal	5	s	2	NA	577	0	6.721898160094277e-6
lal	5	s	2	NA	578	0	2.7223181191833627e-6
lal	5	s	2	NA	579	0	1.7365023654923893e-5
lal	5	s	2	NA	580	0	2.3423065308990884e-5
lal	5	s	2	NA	581	0	4.618220298541122e-5
lal	5	s	2	NA	582	0	2.7786708992279787e-5
lal	5	s	2	NA	583	0	1.7024295302419594e-5
lal	5	s	2	NA	584	0	9.626190084190534e-6
lal	5	s	2	NA	585	0	-1.3273775241635191e-5
lal	5	s	2	NA	586	0	1.144109187485701e-5
lal	5	s	2	NA	587	3.0814879110195774e-33	-1.847856622671988e-5
lal	5	s	2	NA	588	0	-1.4410965976103537e-5
lal	5	s	2	NA	589	0	-6.265289606727698e-6
lal	5	s	2	NA	590	0	-5.731833751528322e-6
lal	5	s	2	NA	591	0	-3.1427148331924376e-5
lal	5	s	2	NA	592	0	-2.3512057272066194e-5
lal	5	s	2	NA	593	0	-1.0135479121691276e-5
lal	5	s	2	NA	594	0	-2.7009876945765843e-6
lal	5	s	2	NA	595	0	-1.4740820617287518e-5
lal	5	s	2	NA	596	0	-3.557113896221353e-5
lal	5	s	2	NA	597	3.0814879110195774e-33	-1.1850857476968118e-5
lal	5	s	2	NA	598	0	1.6903272753580586e-5
lal	5	s	2	NA	599	0	1.2991892102411979e-5
lal	5	s	2	NA	600	0	2.6396300479733007e-5
lal	5	s	2	NA	601	0	-2.111212716350457e-5
lal	5	s	2	NA	602	0	-5.3491367436515974e-5
lal	5	s	2	NA	603	3.0814879110195774e-33	-2.676696054105115e-5
lal	5	s	2	NA	604	0	-1.0758088842092892e-5
lal	5	s	2	NA	605	0	-1.0960194147183363e-5
lal	5	s	2	NA	606	0	-3.2083511120314724e-5
lal	5	s	2	NA	607	0	-2.5982567667419015e-5
lal	5	s	2	NA	608	0	4.2906900038144246e-5
lal	5	s	2	NA	609	0	2.7438192751589474e-5
lal	5	s	2	NA	610	3.0814879110195774e-33	-9.420800026202352e-6
lal	5	s	2	NA	611	0	9.886888894768674e-6
lal	5	s	2	NA	612	0	2.3341184380064557e-5
lal	5	s	2	NA	613	0	3.271599075177218e-5
lal	5	s	2	NA	614	0	3.179752757109726e-5
lal	5	s	2	NA	615	0	1.275566627425378e-5
lal	5	s	2	NA	616	0	-7.033918534822518e-6
lal	5	s	2	NA	617	0	2.085732715634471e-5
lal	5	s	2	NA	618	0	-2.2318952857874166e-6
lal	5	s	2	NA	619	0	-1.5105825528949538e-6
lal	5	s	2	NA	620	0	2.6731937176076586e-5
lal	5	s	2	NA	621	0	1.0476176724036315e-5
lal	5	s	2	NA	622	0	-9.089800170737695e-7
lal	5	s	2	NA	623	3.0814879110195774e-33	8.443176056874717e-6
lal	5	s	2	NA	624	0	1.0314983155786193e-5
lal	5	s	2	NA	625	0	-6.3543422338731144e-6
lal	5	s	2	NA	626	0	-3.858662434148045e-5
lal	5	s	2	NA	627	0	-1.245946622550238e-5
lal	5	s	2	NA	628	0	4.335221884565605e-6
lal	5	s	2	NA	629	0	-1.3602815470624117e-6
lal	5	s	2	NA	630	0	-2.610294419007279e-5
lal	5	s	2	NA	631	0	-1.5113733819984833e-5
lal	5	s	2	NA	632	0	-2.5967841098866492e-6
lal	5	s	2	NA	633	0	5.41673863159236e-7
lal	5	s	2	NA	634	3.0814879110195774e-33	2.2352752794188218e-5
lal	5	s	2	NA	635	0	4.8311315468282425e-6
lal	5	s	2	NA	636	3.0814879110195774e-33	-2.216008738627457e-5
lal	5	s	2	NA	637	0	-7.816255028094748e-6
lal	5	s	2	NA	638	0	-1.5385535226293962e-5
lal	5	s	2	NA	639	0	-1.6760870650163393e-5
lal	5	s	2	NA	640	3.0814879110195774e-33	2.7060959656541477e-5
lal	5	s	2	NA	641	0	3.0332196306035938e-5
lal	5	s	2	NA	642	3.0814879110195774e-33	1.4447579941013228e-5
lal	5	s	2	NA	643	0	-5.849437381486796e-6
lal	5	s	2	NA	644	3.0814879110195774e-33	-9.811032927518406e-6
lal	5	s	2	NA	645	0	2.176387729108539e-5
lal	5	s	2	NA	646	3.0814879110195774e-33	9.2393319969234635e-06
lal	5	s	2	NA	647	0	-2.226828535253494e-5
lal	5	s	2	NA	648	3.0814879110195774e-33	-2.598762128220466e-5
lal	5	s	2	NA	649	0	5.141985816791543e-6
lal	5	s	2	NA	650	0	6.866287156528967e-6
lal	5	s	2	NA	651	0	-1.2555897805552254e-5
lal	5	s	2	NA	652	0	-1.652499564790314e-5
lal	5	s	2	NA	653	3.0814879110195774e-33	-1.3377531834872297e-5
lal	5	s	2	NA	654	3.0814879110195774e-33	-2.740533355927267e-6
lal	5	s	2	NA	655	0	-2.7292917322635836e-5
lal	5	s	2	NA	656	0	-3.588118735744493e-5
lal	5	s	2	NA	657	0	-1.4664806889909803e-5
lal	5	s	2	NA	658	0	-6.984264845337845e-6
lal	5	s	2	NA	659	0	-1.5333425501590258e-5
lal	5	s	2	NA	660	0	1.7089872127957625e-6
lal	5	s	2	NA	661	0	-8.525352938893277e-6
lal	5	s	2	NA	662	0	2.9169848622185508e-5
lal	5	s	2	NA	663	0	8.39626510601294e-6
lal	5	s	2	NA	664	0	6.795397378625337e-6
lal	5	s	2	NA	665	0	8.098048479890937e-6
lal	5	s	2	NA	666	0	8.354271564486105e-6
lal	5	s	2	NA	667	1.232595164407831e-32	-3.1172360369136646e-6
lal	5	s	2	NA	668	0	-4.022956846382666e-6
lal	5	s	2	NA	669	0	8.889436171915178e-6
lal	5	s	2	NA	670	0	4.362222666929371e-5
lal	5	s	2	NA	671	0	3.0499321779454648e-5
lal	5	s	2	NA	672	0	-5.032147354647558e-6
lal	5	s	2	NA	673	0	1.0935624944386879e-5
lal	5	s	2	NA	674	0	2.4386045669790076e-5
lal	5	s	2	NA	675	0	3.5550261949305065e-5
lal	5	s	2	NA	676	1.232595164407831e-32	1.678292839884328e-5
lal	5	s	2	NA	677	0	1.2055696878289997e-5
lal	5	s	2	NA	678	0	1.6602320693527182e-5
lal	5	s	2	NA	679	0	2.934715248036002e-6
lal	5	s	2	NA	680	0	1.0481702924333986e-5
lal	5	s	2	NA	681	0	1.2865337994276747e-5
lal	5	s	2	NA	682	0	-1.3226061285272992e-5
lal	5	s	2	NA	683	0	-1.5002894628355671e-5
lal	5	s	2	NA	684	1.232595164407831e-32	-3.5592034876472404e-5
lal	5	s	2	NA	685	0	1.4355425617712924e-5
lal	5	s	2	NA	686	0	3.523741759008428e-5
lal	5	s	2	NA	687	0	-1.266340167209206e-6
lal	5	s	2	NA	688	0	1.1393932957658928e-5
lal	5	s	2	NA	689	0	2.385266934815036e-5
